lens_id,historical_decision,model_decision,category,model_reason
"151-061-629-571-420","exclude","retain","conflict","The record explicitly mentions cultivated salmon and discusses aquaculture, establishing both eligible species and commercial aquaculture relevance."
"155-951-088-426-14X","exclude","retain","conflict","The abstract explicitly identifies rainbow trout and concerns vaccine development for disease control in the fisheries and aquaculture industries."
"160-835-332-850-173","retain","exclude","conflict","Although rainbow trout (Oncorhynchus mykiss) is studied, the fish are experimentally caged for wastewater-effluent biomonitoring with no commercial aquaculture or farming context."
"161-692-071-793-457","exclude","retain","conflict","The abstract explicitly discusses genetically modified salmon approved for commercial sale, establishing an eligible salmon and commercial production context."
"162-451-692-406-359","exclude","retain","conflict","The record explicitly discusses a chapter examining salmon farming in West Norway, establishing relevant salmon aquaculture context despite the broader book-review focus."
"163-178-042-956-369","exclude","retain","conflict","The abstract explicitly identifies Chinook salmon (Oncorhynchus tshawytscha) and describes rearing and first-feeding in tanks with commercial starter diets, establishing aquaculture production context."
"163-649-392-048-895","exclude","retain","conflict","The title explicitly links salmon with regional aquaculture associations, establishing both eligible salmon context and aquaculture relevance."
"164-277-411-062-070","exclude","retain","conflict","The record explicitly discusses salmon and designs a semi-submersible offshore aquaculture facility for marine fish farming, establishing eligible species and aquaculture relevance."
"164-840-411-601-011","exclude","retain","conflict","The title explicitly identifies juvenile rainbow trout (Oncorhynchus mykiss) and evaluates dietary effects on growth and antioxidant status, establishing a production-related aquaculture study."
"166-297-752-980-161","exclude","retain","conflict","The record explicitly identifies rainbow trout (Oncorhynchus mykiss) and states that some non-native fish were introduced for aquaculture, establishing both eligible species and aquaculture context."
"171-455-002-907-143","retain","exclude","conflict","The study concerns salmonids generically and does not identify an eligible salmon or rainbow trout species; although salmon farming and aquaculture context are explicit, the direct-study species gate fails."
"171-923-313-421-823","retain","exclude","conflict","The study concerns Aeromonas salmonicida isolated from farmed Siberian sturgeon, while rainbow trout and salmon are mentioned only as background host examples; no eligible salmon/trout aquaculture subject or salmon-farming connection is established."
"174-550-034-279-369","exclude","retain","conflict","The record explicitly discusses fishmeal used to feed farmed salmon and farmed trout, satisfying the fishmeal rule and establishing eligible species and aquaculture relevance."
"174-726-633-173-917","exclude","retain","conflict","The study explicitly examines Oncorhynchus mykiss (steelhead trout) fed commercial diets, with implications for cultured fish, establishing eligible species and aquaculture relevance."
"187-041-867-690-546","retain","exclude","conflict","Rainbow trout is eligible, but the record describes only a laboratory dietary exposure and does not establish commercial aquaculture or farmed-fish context."
"197-001-399-750-910","exclude","retain","conflict","The study explicitly concerns Atlantic salmon fillets and salmon products labeled as conventional ""farm-raised"" products, establishing both eligible species and aquaculture-product relevance."
"000-394-333-920-898","exclude","retain","conflict","The record explicitly concerns Atlantic salmon (Salmo salar) from an aquaculture strain and develops genomic resources for North American Atlantic salmon aquaculture, with aquaculture-focused affiliations and funding."
"001-260-800-808-161","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) in a feeding trial assessing production efficiency, with fish cultured in tanks and participation from Clear Springs Foods Inc."
"001-440-847-018-317","exclude","retain","conflict","The abstract explicitly discusses salmon in the context of aquaculture and evaluates environmental impacts of aquaculture production."
"002-166-389-873-929","exclude","retain","conflict","The study explicitly examines feeding trials in rainbow trout (Oncorhynchus mykiss) using commercial soybean meals, establishing eligible species and aquaculture production relevance."
"004-176-178-804-212","exclude","retain","conflict","The study explicitly concerns rainbow trout and genetic stress-response traits relevant to rainbow trout aquaculture production, with selective breeding and production-environment context established."
"004-347-595-065-813","exclude","retain","conflict","The study explicitly concerns Chinook salmon (Oncorhynchus tshawytscha) reared in marine net-pens and evaluates overwinter survival, growth, and smolt production in a production-relevant aquaculture system."
"004-915-854-897-052","exclude","retain","conflict","The abstract explicitly discusses farmed fish and diseases in the rainbow trout industry, establishing both eligible species and commercial aquaculture relevance."
"005-015-140-501-880","retain","exclude","conflict","The record concerns otter reintroduction and wild juvenile salmon, while fish farming is only mentioned generically without establishing a connection to eligible salmon aquaculture."
"005-181-876-048-752","exclude","retain","conflict","The abstract explicitly discusses Atlantic, chinook, coho, chum, and pink salmon and rainbow trout, including commercially important triploid production and broodstock/all-male or sterile populations."
"005-245-606-054-052","exclude","retain","conflict","The study explicitly administers two portions of farmed salmon weekly, establishing both an eligible salmon species and a farmed-aquaculture context."
"006-230-833-890-004","exclude","retain","conflict","The abstract explicitly discusses gene editing in salmon and rainbow trout and its application to sustainable food-fish farming, establishing eligible species and aquaculture relevance."
"007-179-719-822-935","exclude","retain","conflict","The abstract explicitly concerns aquaculture and identifies Atlantic salmon and rainbow trout as aquaculture species."
"007-254-491-186-14X","exclude","retain","conflict","The study explicitly examines genetically engineered salmon for food production and commercialization, which is a specified eligible aquaculture-related case."
"007-420-729-298-119","retain","exclude","conflict","The study concerns cultured gilt-head sea bream (Sparus aurata), not an eligible salmon or rainbow trout species; chinook salmon appears only as a cell-line source and does not establish relevance."
"007-615-084-432-818","exclude","retain","conflict","The abstract explicitly identifies commercial salmon cultures in Chilean Patagonia and discusses the region’s environmental oceanography and pressures associated with them."
"008-042-961-136-561","retain","exclude","conflict","The study concerns farmed Atlantic cod, while Atlantic salmon is mentioned only as background/comparison and not as the subject of the aquaculture study."
"008-214-796-936-343","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) fed experimental diets, and its aquaculture-focused journal and Institute of Aquaculture Research affiliation establish aquaculture relevance."
"008-360-821-204-028","exclude","retain","conflict","The study concerns Atlantic salmon (Salmo salar) and explicitly evaluates declining wild-salmon trends in relation to salmon farms on smolt migration routes, establishing a direct salmon-aquaculture impact context."
"010-154-675-590-526","exclude","retain","conflict","The abstract explicitly identifies cultured rainbow trout (Oncorhynchus mykiss) and investigates Ichthyophonus transmission relevant to aquaculture, with Clear Springs Foods listed as an affiliation and funder."
"010-209-452-564-297","exclude","retain","conflict","The record explicitly concerns aquaculture farming in ponds and cages and mentions production of salmon, although the primary species is the ineligible Caspian trout (Salmo caspius)."
"011-034-484-849-304","exclude","retain","conflict","The study explicitly concerns Chinook salmon and evaluates a fishmeal-based diet, which qualifies under the fishmeal rule, while also stating relevance to Chinook salmon aquaculture practices."
"013-275-803-369-587","exclude","retain","conflict","The study analyzes commercial salmon and explicitly discusses residues in fish from aquaculture and proximity to fish farms, establishing eligible species and aquaculture relevance."
"014-094-131-093-066","exclude","retain","conflict","The study explicitly examines farm-relevant experimental diets and feed performance in juvenile Atlantic salmon (Salmo salar), establishing eligible species and aquaculture production relevance."
"014-840-545-984-821","exclude","retain","conflict","The study explicitly examines Atlantic salmon fed commercial extruded salmon feed, establishing both an eligible species and production-related aquaculture context."
"014-998-890-924-010","exclude","retain","conflict","The study explicitly examines farm-relevant diets and disease progression in Atlantic salmon (Salmo salar), with commercial diets and Marineholmen RAS Lab/Skretting affiliations establishing aquaculture relevance."
"016-598-260-773-633","exclude","retain","conflict","The book explicitly covers aquaculture biotechnology and includes a case study on transgenic salmon, establishing both eligible species and aquaculture relevance."
"018-559-495-596-089","exclude","retain","conflict","The record explicitly concerns rainbow trout and discusses farmed fish and dietary/artificial egg pigmentation in the aquaculture context."
"019-356-620-522-991","exclude","retain","conflict","The abstract explicitly identifies trout and salmon and examines raw and processed aquaculture products, establishing both eligible species and aquaculture relevance."
"020-817-182-034-238","retain","exclude","conflict","Although Chinook salmon is explicitly identified, the study is an experimental transmission trial and only speculates about crowded ponds or net pens, without establishing commercial aquaculture context."
"020-922-448-250-697","exclude","retain","conflict","The study explicitly investigates cultured rainbow trout (Oncorhynchus mykiss), establishing the eligible species and a farming/production context."
"021-644-567-395-548","exclude","retain","conflict","The study explicitly concerns Atlantic salmon smolts and examines responses to an aquaculture-related handling/confinement stressor."
"022-120-433-295-436","exclude","retain","conflict","The study explicitly examines Atlantic salmon and includes a commercial production population, with QTL relevant to marker-assisted selection in aquaculture."
"022-428-826-201-956","exclude","retain","conflict","The abstract explicitly links the coral research to eutrophication from expanding salmon farming operations, establishing relevant salmon aquaculture context."
"022-872-345-932-660","exclude","retain","conflict","The record concerns eligible chum and pink salmon hybrids and explicitly discusses salmon production, artificial reproduction, and potential commercial use in confined production systems."
"023-455-846-731-241","retain","exclude","conflict","Although Atlantic salmon and commercially farmed strains are identified, the study concerns stocking/ranching and release for fisheries rather than commercial aquaculture production."
"024-329-375-719-084","retain","exclude","conflict","Atlantic salmon farming is mentioned only as an illustrative industry example, while the record broadly concerns cultured fishes without establishing a substantive focus on an eligible salmon or trout species."
"024-556-860-018-441","retain","exclude","conflict","Although Atlantic salmon are explicit, the study concerns captive broodstock released solely for wild-population recovery, which is excluded hatchery/restocking activity rather than commercial aquaculture."
"025-471-002-167-006","exclude","retain","conflict","The study explicitly examines Atlantic salmon fed commercial feed formulations, establishing both an eligible species and aquaculture-production/feed context."
"027-045-237-748-404","exclude","retain","conflict","The abstract explicitly references salmon fish-farming concessionaries and proposed regulation of sediment removal from marine farming sites, establishing relevant salmon aquaculture context."
"027-085-950-051-836","exclude","retain","conflict","The abstract explicitly discusses crude fish oil obtained from farmed Atlantic salmon, establishing both an eligible species and a clear aquaculture connection."
"028-006-650-242-014","exclude","retain","conflict","The study concerns steelhead trout (Salmo gairdneri, a historical synonym of rainbow trout) reared at a salmonid aquaculture facility."
"030-289-081-013-979","exclude","retain","conflict","The study explicitly identifies pink, chum, and Atlantic salmon and detects Atlantic salmon likely originating from a distant fish farm, establishing relevant salmon aquaculture context."
"031-412-865-869-908","exclude","retain","conflict","The record explicitly discusses MRI applications in the aquaculture industry and identifies rainbow trout (Salmo gairdneri) among the studied fish."
"033-014-129-238-488","exclude","retain","conflict","The record mentions Atlantic salmon and fishmeal, triggering the fishmeal rule, and explicitly concerns aquaculture feed trials in juvenile fish."
"033-214-891-958-598","exclude","retain","conflict","The study explicitly concerns Atlantic salmon and states the proteins come from farmed animals, establishing eligible species and aquaculture relevance."
"033-848-690-804-124","exclude","retain","conflict","The study explicitly examines rainbow trout (Salmo gairdneri) production performance, diets, feed costs, and commercial trout feed in a hatchery production context, establishing aquaculture relevance."
"034-557-025-168-275","retain","exclude","conflict","Rainbow trout is explicitly studied, but the record concerns seasonal brain ganglioside adaptation in fish without an established commercial aquaculture or farming context; aquaculture is mentioned only as a future implication."
"036-030-275-528-749","exclude","retain","conflict","The record explicitly concerns salmon samples and malachite green, a compound used in aquaculture, establishing relevant salmon aquaculture context."
"036-473-724-491-180","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) infected with amoebic gill disease, and the keywords and Nofima aquaculture research affiliation establish an aquaculture context."
"037-356-599-687-670","exclude","retain","conflict","The record explicitly concerns salmon and increasing supplies through farming, with an Institute of Aquaculture affiliation establishing commercial aquaculture relevance."
"037-558-318-697-510","retain","exclude","conflict","Aquaculture context is explicit, but the record does not identify Atlantic salmon, any Pacific salmon, rainbow trout, or an explicit salmon-farming subject."
"038-379-033-349-523","retain","exclude","conflict","The study has an aquaculture context but identifies the directly studied fish only as generic salmonid, with no eligible salmon or rainbow trout species specified."
"038-642-428-017-035","exclude","retain","conflict","The record explicitly concerns Norwegian fish farming/aquaculture and identifies salmon in the keywords, establishing eligible salmon aquaculture relevance."
"039-146-767-159-314","exclude","retain","conflict","The record explicitly concerns rainbow trout (Salmo gairdneri, a historical synonym of O. mykiss) in trout culture, including feeding comparisons with commercial trout feed."
"040-943-018-760-054","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) fed commercial diets under production-related stress, establishing both eligible species and aquaculture relevance."
"042-447-942-282-481","exclude","retain","conflict","The thesis explicitly studies Atlantic salmon (Salmo salar) broodstock fed a commercial diet and discusses incubation conditions used by the aquaculture industry, establishing eligible salmon aquaculture relevance."
"044-318-392-344-458","exclude","retain","conflict","The abstract explicitly describes Atlantic salmon in commercial sea cages and fish farmers producing salmon for human consumption."
"045-234-540-264-90X","retain","exclude","conflict","Although rainbow trout are studied, the record concerns hatchery fish released or inadvertently introduced into wild habitat for fisheries/conservation purposes, not commercial aquaculture."
"047-186-343-550-308","exclude","retain","conflict","Rainbow trout are explicitly mentioned, and the abstract reports impacts of acidified/lime-treated waters on fish farms, establishing an aquaculture connection."
"048-139-709-951-208","exclude","retain","conflict","The study explicitly examines Atlantic salmon fed commercial fishmeal-based salmon diets, establishing both an eligible species and aquaculture production relevance."
"049-568-759-188-150","exclude","retain","conflict","The record explicitly concerns Atlantic salmon protein hydrolysates and includes a fishmeal diet, triggering the fishmeal rule despite the feeding experiment being conducted in broiler chickens."
"050-136-926-440-277","retain","exclude","conflict","Although Oncorhynchus mykiss is mentioned as introduced for aquaculture, the study is a survey of wild river fish fauna and community structure with no substantive connection to salmon aquaculture."
"051-382-878-041-457","exclude","retain","conflict","The study explicitly examines Atlantic salmon fed commercial fish-feed diets, establishing both an eligible species and aquaculture production context."
"051-427-783-093-613","exclude","retain","conflict","Rainbow trout is explicitly identified, and the review directly concerns aquaculture methods and genetic resources in the aquaculture-focused Journal of the World Aquaculture Society."
"051-695-070-078-502","exclude","retain","conflict","The study explicitly examines commercially produced Atlantic salmon (Salmo salar), establishing both eligible species and aquaculture production context."
"052-089-379-544-352","exclude","retain","conflict","The abstract explicitly describes salmon cage culture within marine finfish aquaculture and discusses pre-grow-out rearing systems for farming operations."
"052-232-918-081-975","exclude","retain","conflict","The abstract explicitly evaluates rainbow trout in an intensive partial-reuse aquaculture system, establishing both eligible species and commercial aquaculture relevance."
"052-766-020-333-992","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and evaluates a commercial probiotic during their feeding and breeding period, establishing aquaculture relevance."
"055-004-941-957-001","retain","exclude","conflict","The record concerns recovery of wild salmon/steelhead, while net pen fish farms are mentioned only as generic background and are not evaluated as a commercial aquaculture subject or impact."
"055-042-179-129-059","exclude","retain","conflict","The record explicitly concerns Pacific salmon smolts and commercial aquafeeds used in hatchery and aquaculture facilities, establishing eligible species and aquaculture relevance."
"056-034-627-242-167","exclude","retain","conflict","The study explicitly concerns Atlantic salmon (Salmo salar) and soybean-containing fish-feed formulations, establishing relevance to aquaculture nutrition and production."
"056-197-584-428-952","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) growth and feeding in a trout experimental facility using formulated feed, establishing aquaculture production relevance."
"056-501-874-055-65X","exclude","retain","conflict","The study explicitly examines chum salmon (Oncorhynchus keta) eggs at hatcheries and oomycete infection in aquaculture hatcheries, establishing both eligible species and aquaculture context."
"056-974-120-187-525","exclude","retain","conflict","The study explicitly concerns Atlantic salmon (Salmo salar) and industrial electro-stunning within the aquaculture industry, with funding from the Fishery and Aquaculture Industry Research Fund."
"057-298-810-263-842","exclude","retain","conflict","The title and abstract explicitly identify rainbow trout (Oncorhynchus mykiss) and relate algal meals to test-diet formulation and commercial feed production, establishing aquaculture relevance."
"058-491-548-031-19X","exclude","retain","conflict","The study explicitly examines farm-relevant commercial diets and fishmeal/fish-oil replacement in juvenile coho salmon (Oncorhynchus kisutch), an eligible species, in the aquaculture journal Aquaculture."
"058-704-145-523-786","exclude","retain","conflict","The study explicitly concerns farmed Atlantic salmon in an 8-week feeding experiment evaluating soybean diets and feed production processes, establishing commercial aquaculture relevance."
"059-356-158-374-183","retain","exclude","conflict","Although rainbow trout (Oncorhynchus mykiss) is identified, the study concerns invasive populations and thermal regimes, with aquaculture mentioned only as general background rather than as a production context or impact."
"059-454-697-894-961","exclude","retain","conflict","The title explicitly identifies Chinook salmon and exposure to commercially used fish anaesthetics, establishing a production-related aquaculture context."
"062-027-868-306-725","exclude","retain","conflict","Rainbow trout (Oncorhynchus mykiss) is explicitly studied, and the record concerns farmed fish, aquaculture mortality, and aquaculture-relevant Streptococcus iniae."
"062-066-603-345-966","exclude","retain","conflict","The abstract explicitly refers to salmon fishmeal in formulated fish feed, triggering the fishmeal rule despite the feed being intended for Nile tilapia."
"062-279-835-823-540","exclude","retain","conflict","The study explicitly examines farmed rainbow trout fingerlings given experimental diets, establishing both an eligible species and aquaculture production context."
"062-512-125-686-906","exclude","retain","conflict","The title explicitly identifies Atlantic salmon and discusses feed-to-fish analysis, while the record is presented at Aquaculture Europe, establishing an aquaculture context."
"066-973-705-642-78X","exclude","retain","conflict","The record identifies rainbow trout (Oncorhynchus mykiss) and explicitly describes a PKD outbreak at a farm, establishing relevance to aquaculture."
"067-678-114-026-357","exclude","retain","conflict","The record explicitly studies rainbow trout (Oncorhynchus mykiss) and masu salmon (O. masou) and states that the surrogate-broodstock method could be used in aquaculture farms."
"067-775-881-390-402","exclude","retain","conflict","The record explicitly concerns Atlantic salmon (Salmo salar), identifies it as an important aquaculture species, and is published in Aquaculture."
"069-773-397-315-981","exclude","retain","conflict","The study explicitly examines farm-relevant coho salmon seawater performance and references survival in seawater net pens, establishing an eligible species and aquaculture production context."
"070-159-664-855-217","exclude","retain","conflict","The study explicitly examines farm-relevant nutrition and growth of rainbow trout (Oncorhynchus mykiss) fry using commercial feeds, establishing eligible species and aquaculture production context."
"073-006-755-153-28X","retain","exclude","conflict","The study concerns VHSV risk from imported sardine bait to southern hake, with only generic wild and pen-raised salmonids mentioned incidentally and no substantive eligible salmon aquaculture focus."
"073-881-901-014-946","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and feeding with commercial trout pellets, establishing an aquaculture-related production diet context."
"074-730-164-433-873","exclude","retain","conflict","The study explicitly examines coho salmon (Oncorhynchus kisutch) and a commercial trout diet, establishing eligible species and aquaculture-related production feed context."
"074-963-607-596-346","retain","exclude","conflict","Although coho salmon are reared in marine net-pens, the study evaluates fishery returns and spawning escapement from a release/stock-enhancement program rather than commercial aquaculture."
"075-240-696-455-859","exclude","retain","conflict","The study explicitly uses a masu salmon gene and addresses application to farmed fish, establishing eligible species and aquaculture relevance despite experiments in zebrafish."
"075-444-607-020-162","exclude","retain","conflict","The study explicitly includes salmon and examines consumer positioning of sliced raw fish within Korea’s cultured-fish market and aquaculture industry."
"075-689-933-949-589","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and discusses nanosilver application in aquaculture, establishing eligible species and aquaculture relevance."
"075-897-578-699-744","exclude","retain","conflict","The review explicitly covers Atlantic and Pacific salmon and their use in aquaculture, including cultured-stock production techniques and aquaculture genetic-resource exchange."
"078-087-379-337-753","exclude","retain","conflict","The study explicitly examines Atlantic salmon muscle samples and production-related feeding, with affiliations in fisheries/aquaculture research and salmon genetics establishing aquaculture relevance."
"079-717-894-380-887","exclude","retain","conflict","The review explicitly discusses selective breeding in aquaculture and identifies farmed Atlantic salmon as a major example."
"079-858-054-215-917","exclude","retain","conflict","The study explicitly examines farm-relevant dietary supplementation, immune response, and disease resistance in rainbow trout (Oncorhynchus mykiss), establishing eligible species and aquaculture production relevance."
"080-486-881-827-512","exclude","retain","conflict","The study explicitly concerns farmed Atlantic salmon fry fed commercial diets, establishing both an eligible species and aquaculture production context."
"080-595-074-959-749","exclude","retain","conflict","The study explicitly examines farm-obtained rainbow trout (Oncorhynchus mykiss) receiving experimental diets, establishing eligible species and aquaculture production context."
"081-671-922-300-137","retain","exclude","conflict","Although rainbow trout (Oncorhynchus mykiss) are explicitly studied, the record provides no clear commercial aquaculture or farming context; “commercial diet” alone is insufficient."
"081-981-541-969-076","exclude","retain","conflict","The abstract explicitly concerns clubbing necrosis documented in farmed Atlantic salmon in Tasmania, establishing a direct salmon-aquaculture connection despite testing dinoflagellate toxicity mainly in flounder and brine shrimp."
"082-281-612-050-649","retain","exclude","conflict","Aquaculture context is explicit through trout farming, but the study identifies the fish only as generic trout/Salmonidae and does not establish rainbow trout or another eligible salmon species."
"084-356-468-887-781","retain","exclude","conflict","The study concerns generic salmonid fish (лососевых рыб) rather than an eligible named species, so the aquaculture reference to use on a fish farm does not satisfy the species criterion."
"084-529-720-053-133","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) under wild and/or farming conditions, with affiliation to a Key Laboratory of Mariculture establishing aquaculture relevance."
"084-661-498-649-726","exclude","retain","conflict","The study explicitly concerns Atlantic salmon and states that it is widely farmed, establishing both eligible species and aquaculture context."
"084-739-283-101-285","exclude","retain","conflict","The title explicitly concerns a salmon cage and associated equipment, establishing relevant salmon aquaculture infrastructure and impacts on wave attenuation."
"085-280-384-155-848","exclude","retain","conflict","The study concerns Chinook salmon and explicitly addresses aquaculture rearing conditions, with Yellow Island Aquaculture Limited listed among the affiliations."
"085-439-553-399-061","exclude","retain","conflict","Masu salmon is explicitly identified, and the study links its gene to improving EPA/DHA production in farmed fish for food applications."
"090-590-826-247-585","retain","exclude","conflict","Although the review concerns aquaculture feeds, it identifies the relevant fish only as generic Salmonidae/salmon fish and does not name an eligible species."
"094-409-308-515-902","exclude","retain","conflict","The abstract explicitly mentions salmon populations and salmon fish farming biotechnology, including sea cages, river fish-farm rearing, and recirculating aquaculture systems."
"094-913-191-719-815","exclude","retain","conflict","The study explicitly concerns salmon and salmon trout from farmed production contexts and examines contamination in fish processing lines."
"095-168-384-642-358","exclude","retain","conflict","The abstract explicitly identifies salmon in breeding/fattening farm environments, establishing both eligible salmon context and aquaculture relevance."
"096-088-749-567-220","exclude","retain","conflict","The record explicitly concerns marine aquaculture and identifies salmon among its focal taxa, establishing relevant salmon aquaculture context."
"096-466-639-197-439","exclude","retain","conflict","The study explicitly concerns adult rainbow trout (Oncorhynchus mykiss) in a feeding trial using commercial-size trout, establishing eligible species and aquaculture production relevance."
"099-668-568-535-684","exclude","retain","conflict","The study explicitly examines farm-relevant dietary feed supplementation in Atlantic salmon and includes commercial fish feed samples, establishing eligible species and aquaculture production context."
"100-775-740-002-669","exclude","retain","conflict","The title explicitly identifies rainbow trout (Oncorhynchus mykiss), and dietary feeding effects in fry plus the Aquaculture Europe context and aquaculture-related affiliations establish aquaculture relevance."
"101-293-069-937-429","exclude","retain","conflict","The study explicitly examines rainbow trout (Salmo gairdneri) and coho salmon hybrids, with commercial fish stocks and a trout-company affiliation establishing aquaculture relevance."
"101-901-411-988-149","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) fed commercial and formulated probiotic diets, establishing both eligible species and aquaculture production context."
"105-217-789-341-587","retain","exclude","conflict","Although coho salmon are cultured in freshwater and estuarine net pens, the study concerns hatchery rearing for release and subsequent adult returns, not commercial aquaculture."
"106-333-488-719-579","exclude","retain","conflict","The record explicitly concerns rainbow trout (Oncorhynchus mykiss) and probiotic applications for aquaculture, establishing eligible species and aquaculture relevance."
"108-290-799-817-323","exclude","retain","conflict","The review explicitly includes case studies from salmon cage culture, establishing relevant salmon aquaculture despite its primary focus on shrimp ponds."
"109-104-926-349-679","retain","exclude","conflict","Although rainbow trout is explicit, the study is an acute environmental toxicity experiment and provides no clear commercial aquaculture or farm-production context; the aquaculture affiliations alone are insufficient."
"109-217-423-328-252","exclude","retain","conflict","The study explicitly examines farmed Norwegian Atlantic salmon (Salmo salar) and its processing into smoked product."
"109-923-898-859-602","exclude","retain","conflict","The study explicitly examines growing rainbow trout (Oncorhynchus mykiss) in feeding trials using commercial diets and fishmeal-replacement diets, establishing eligible species and aquaculture production relevance."
"111-082-764-915-646","exclude","retain","conflict","The abstract explicitly concerns commercial marine fish farming in France involving salmon and trout, including production volumes and environmental impacts/regulation."
"115-651-245-402-630","exclude","retain","conflict","The abstract explicitly studies farmed Atlantic salmon in seawater fed experimental diets to assess lysine requirements, establishing both eligible species and aquaculture production relevance."
"115-903-774-822-102","exclude","retain","conflict","The abstract explicitly discusses farmed salmon and trout and their fatty-acid content and feed supplementation, establishing eligible species and aquaculture relevance."
"116-530-803-392-63X","exclude","retain","conflict","The study explicitly examines rainbow trout and Atlantic salmon and develops a health-monitoring tool with stated application to farmed fish."
"117-603-484-245-712","exclude","retain","conflict","The record concerns aquaculture globally and explicitly states that the United Kingdom primarily produces salmon, establishing both eligible salmon and aquaculture context."
"117-788-332-084-749","exclude","retain","conflict","The abstract explicitly describes aquaculture feeds developed for salmon and their commercial production, establishing both eligible salmon relevance and aquaculture context."
"119-836-707-431-927","exclude","retain","conflict","The record explicitly discusses aquaculture feeds and includes salmon grower feeds, establishing both salmon relevance and an aquaculture production context."
"121-321-251-952-300","exclude","retain","conflict","The study directly examines Atlantic salmon sperm and reproductive efficiency in the aquaculture journal Aquaculture, establishing eligible species and aquaculture relevance."
"124-413-298-785-439","exclude","retain","conflict","The study explicitly examines farm-relevant dietary supplementation in rainbow trout (Oncorhynchus mykiss) using commercial diets in a feeding trial."
"124-788-478-709-59X","retain","exclude","conflict","Although the review discusses aquaculture and mentions salmon generically, its specific subject is Nile tilapia farming and no eligible salmon or rainbow trout study context is established."
"126-334-574-392-488","exclude","retain","conflict","Rainbow trout (Salmo gairdneri, a historical synonym) are explicitly studied for the feasibility of commercial production in prairie ponds/lakes."
"127-060-905-199-801","exclude","retain","conflict","The record explicitly concerns registered salmonid fish farms and intensive aquaculture, including production and disease monitoring of rainbow trout."
"128-296-211-635-08X","exclude","retain","conflict","The abstract explicitly identifies Atlantic salmon in the context of approved gene-editing applications for food production and discusses commercial applications in aquaculture."
"131-934-809-903-562","exclude","retain","conflict","The study explicitly examines Atlantic salmon and vaccination-related growth and performance, with a Clear Springs Foods aquaculture-company affiliation and a Centre for Aquaculture and Environmental Research affiliation establishing aquaculture relevance."
"132-104-152-576-731","exclude","retain","conflict","The abstract explicitly identifies Atlantic salmon (Salmo salar) aquaculture by-products as the material studied, establishing both eligible species and aquaculture relevance."
"133-669-627-093-624","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and is connected to aquaculture through Aquaculture Research and an aquaculture feeds and nutrition research department."
"135-633-045-583-20X","retain","exclude","conflict","Although Atlantic salmon are studied, the record concerns wild fish and baseline sea-lice infections in a region only proposed for aquaculture, with no established commercial salmon-farming exposure or operation."
"138-495-581-195-59X","exclude","retain","conflict","The record explicitly studies rainbow trout (Oncorhynchus mykiss) fed commercial and plant-based diets, with keywords identifying farmed fish and an aquaculture research affiliation."
"138-690-267-037-79X","exclude","retain","conflict","The abstract explicitly identifies farmed salmon and discusses canthaxanthin as a food additive used to improve their colour, establishing both eligible species and aquaculture relevance."
"139-028-722-355-053","exclude","retain","conflict","The abstract explicitly identifies rainbow trout as a major economic product of Italian aquaculture and examines aquaculture-related impacts."
"143-004-592-631-387","exclude","retain","conflict","The review explicitly discusses aquaculture selective-breeding programs for salmon, establishing both eligible salmon relevance and aquaculture context."
"146-893-232-905-884","retain","exclude","conflict","Although the study involves Atlantic salmon in marine aquaculture systems, the fish are reared solely for population restoration and release into the Upper Salmon River, which is excluded hatchery/stock-enhancement activity."
"153-735-843-913-584","exclude","retain","conflict","The abstract explicitly mentions rainbow trout and fishmeal, and concerns aquaculture diets, satisfying the fishmeal inclusion rule."
"155-225-780-550-01X","exclude","retain","conflict","The record explicitly discusses farmed salmon in aquaculture and fishmeal/fish oil used in aquaculture feeds."
"160-841-257-900-054","exclude","retain","conflict","The book explicitly covers “salmon and trouts” as cultivated species within fish cultivation and commercial applications, establishing eligible salmon aquaculture relevance."
"161-192-211-139-924","exclude","retain","conflict","The study explicitly examines farm-relevant feeding of commercial-sized rainbow trout (Oncorhynchus mykiss) using experimental diets, establishing both eligible species and aquaculture production context."
"162-631-998-442-836","exclude","retain","conflict","The abstract explicitly identifies rainbow trout (Oncorhynchus mykiss) and discusses pond culture and aquaculture, establishing eligible species and commercial aquaculture relevance."
"163-079-305-701-760","exclude","retain","conflict","The abstract explicitly examines salmon production in Norway within intensive aquaculture, establishing both relevant salmon and commercial aquaculture context."
"163-668-642-022-334","exclude","retain","conflict","The abstract explicitly identifies Atlantic salmon and recirculating aquaculture systems, with experiments on biofilters used in aquaculture production."
