lens_id,historical_decision,model_decision,category,model_reason
"048-674-373-258-18X","","exclude","new_exclude","Although Atlantic salmon is mentioned, the study concerns pathogens in marine invertebrates and an oyster farm, with no established connection to Atlantic salmon aquaculture."
"048-709-974-248-718","","retain","new_retain","The title and abstract explicitly identify a land-based rainbow trout farm producing 700 tonnes annually and assess its environmental effects, establishing both eligible species and commercial aquaculture context."
"048-754-911-252-579","retain","retain","agreement","The abstract explicitly identifies rainbow trout (Oncorhynchus mykiss) as a global aquaculture species and examines its quality assessment and processing-facility monitoring."
"048-811-592-774-641","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon (Salmo salar) in a sea-cage, with the aquaculture journal and cage-feeding context establishing production relevance."
"048-832-227-773-520","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) fry and medicated feed for aquaculture disease management."
"048-907-009-612-343","retain","retain","agreement","The study explicitly concerns wild Atlantic salmon and genetic impacts of escaped farmed salmon, establishing both eligible species and a direct commercial aquaculture connection."
"048-924-461-149-695","","exclude","new_exclude","Although the study concerns salmonid aquaculture, the fish are identified only as generic salmonids/trout, not an eligible species such as rainbow trout or salmon."
"049-046-787-240-86X","retain","retain","agreement","The study explicitly concerns Piscirickettsia salmonis, a pathogen affecting the Chilean salmon industry and salmonid aquaculture, establishing a direct aquaculture-disease connection."
"049-107-188-047-116","","retain","new_retain","The study explicitly examines rainbow trout fed experimental diets, and the use of a commercial pellet diet establishes a production-related aquaculture context."
"049-151-595-516-029","retain","retain","agreement","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and connects its findings to farmed fish, aquaculture productivity, selective breeding, and growth optimization."
"049-190-775-814-009","retain","retain","agreement","The abstract explicitly concerns freshwater salmon farming and industrial fish farms in Chile, including waste management in commercial salmon production."
"049-266-082-732-471","exclude","uncertain","historical_uncertain","The study concerns rainbow trout (Salmo gairdnerii, a historical synonym) and dietary feeding, but the supplied metadata do not clearly establish a commercial aquaculture or production context."
"049-310-851-885-663","exclude","retain","conflict","The record explicitly studies rainbow trout and reports aquaculture-related disease research at an aquaculture research laboratory, including fish held at a fisheries experimental station and farms."
"049-374-158-330-603","exclude","exclude","agreement","The study concerns farmed brown trout (Salmo trutta fario), which is not among the eligible salmon or rainbow trout species."
"049-396-838-812-97X","retain","retain","agreement","The study explicitly examines pen-reared Chinook salmon (Oncorhynchus tshawytscha) held in marine net-pens and fed commercial or herring diets, establishing eligible species and aquaculture context."
"049-439-233-701-30X","retain","retain","agreement","The title explicitly concerns salmon and the intensive salmon culture industry, establishing both eligible salmon context and commercial aquaculture relevance."
"049-476-997-403-209","exclude","exclude","agreement","The record concerns wild salmon escapement monitoring for fisheries sustainability in Alaska and provides no commercial aquaculture or farming context."
"049-536-651-534-158","retain","retain","agreement","The record explicitly identifies Atlantic salmon (Salmo salar) as farmed in ocean net-pens and studies thermal tolerance relevant to sustainable aquaculture."
"049-567-136-968-850","","exclude","new_exclude","The record concerns salmonid aquafeeds and aquaculture but identifies no eligible species beyond the generic term “salmonid,” which fails the species criterion for a direct study."
"049-627-867-930-233","retain","retain","agreement","The study explicitly examines seawater-farmed Atlantic salmon and disease-associated gill bacteria on multiple salmon farms."
"049-653-005-687-160","retain","retain","agreement","The record explicitly studies farmed Atlantic salmon and commercial aquafeed under realistic farming conditions, establishing both eligible species and aquaculture context."
"049-687-968-608-459","","exclude","new_exclude","The study concerns transgenic silver sea bream (Sparus sarba), not an eligible salmon or rainbow trout species; rainbow trout appears only as the source of a growth-hormone gene."
"049-720-737-220-838","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon and rainbow trout from aquaculture facilities and their escape from the Chilean salmonid farming industry."
"049-750-545-446-952","retain","retain","agreement","The title explicitly identifies farmed and wild salmon and examines their genetic interaction, establishing both eligible salmon context and relevance to salmon aquaculture."
"049-809-078-498-940","retain","exclude","conflict","Rainbow trout is explicit, but the study is a controlled laboratory co-infection experiment and provides no specific commercial aquaculture or farm-production context."
"049-830-660-761-659","","retain","new_retain","The abstract explicitly concerns a net-pen salmon aquaculture industry and investigates tidal exchange pathways relevant to disease transmission between sites."
"049-897-443-475-476","retain","retain","agreement","The record explicitly identifies Salmo salar and salmon lice and directly examines parasites from intensive salmon farming, establishing clear commercial aquaculture relevance."
"049-923-179-035-151","exclude","exclude","agreement","Although Pacific salmon are mentioned, the record concerns climate-change management of commercial wild fisheries and provides no aquaculture or salmon-farming context."
"049-978-487-030-895","","retain","new_retain","The study explicitly involves Atlantic salmon and aquaculture-associated antibiotic selection, establishing both eligible species and aquaculture relevance."
"050-099-722-407-811","exclude","exclude","agreement","The record concerns chlorophenol contamination in ditches flowing to salmon (Oncorhynchus spp.) streams, with no commercial aquaculture or salmon-farming connection."
"050-135-159-106-74X","exclude","exclude","agreement","Although salmon are explicit, the dissertation concerns fisheries management, wild salmon, and hatcheries/transplants, without establishing commercial salmon aquaculture."
"050-194-143-985-209","retain","retain","agreement","The abstract explicitly concerns salmon farming and salmon aquaculture in Chile, establishing both eligible salmon relevance and commercial aquaculture context."
"050-308-930-418-193","retain","retain","agreement","The study explicitly examines triploid rainbow trout and aquaculture feeding strategies, diets, and harvest-related fillet quality in the Aquaculture journal."
"050-385-208-005-032","retain","retain","agreement","The title and abstract explicitly concern salmon net-pen aquaculture and benthic impacts of salmon production facilities."
"050-448-415-450-716","retain","retain","agreement","The abstract explicitly concerns interactions at Tasmanian salmon aquaculture farms, establishing both salmon relevance and commercial aquaculture context."
"050-540-364-989-114","","retain","new_retain","The study explicitly concerns rainbow trout and identifies it as a farmed animal used for food production."
"050-619-553-325-036","retain","retain","agreement","The title explicitly identifies rainbow trout (Oncorhynchus mykiss), and the abstract and keywords establish an aquaculture disease study involving fish-pathogenic Lactococcus garvieae."
"050-659-479-417-94X","","retain","new_retain","The abstract explicitly concerns aquaculture effects on natural Atlantic salmon (Salmo salar) populations and interactions between cultured and wild Atlantic salmon."
"050-725-511-052-585","exclude","exclude","agreement","Although sockeye salmon is eligible, the record concerns wild historical populations and commercial fishing, with no commercial aquaculture or farming context."
"050-768-204-415-77X","retain","retain","agreement","The study explicitly examines Atlantic salmon (Salmo salar) feeds and commercially relevant feeding conditions, establishing eligible species and aquaculture production relevance."
"050-831-451-667-789","retain","retain","agreement","The title explicitly identifies rainbow trout and cage culture, establishing both an eligible species and an aquaculture production context."
"050-895-045-213-696","","exclude","new_exclude","Although salmon is mentioned, the review does not establish that the salmon products were farmed or connected to commercial aquaculture."
"050-946-925-070-133","exclude","retain","conflict","The record explicitly mentions a salmon DNA transposon and applications in aquacultural fish species, establishing both eligible salmon relevance and aquaculture context."
"050-972-146-876-954","retain","retain","agreement","The study explicitly examines Atlantic salmon (Salmo salar) in a commercial sea-pen production system and assesses aquaculture production outcomes."
"051-044-331-658-523","retain","retain","agreement","The title explicitly concerns salmon farming and sea-lice management, establishing both eligible salmon context and commercial aquaculture relevance."
"051-122-223-715-253","","exclude","new_exclude","The study concerns wild lake trout (Salvelinus namaycush) and stocking for fisheries/conservation, with no eligible salmon or rainbow trout species and no commercial aquaculture context."
"051-150-288-315-697","retain","retain","agreement","The study explicitly concerns Atlantic salmon (Salmo salar) and tests a feed oil in an aquaculture context, including current commercial feed formulations and affiliations with the Institute of Aquaculture and BioMar AS."
"051-209-575-977-523","exclude","exclude","agreement","The record concerns Tsimshian women’s forestry work, with salmon canneries mentioned only as background, and provides no eligible salmon species or commercial aquaculture context."
"051-259-178-195-064","","retain","new_retain","The title explicitly concerns the salmon aquaculture supply chain, establishing both eligible salmon relevance and aquaculture context."
"051-284-187-160-239","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and states that the experiment was performed at a commercial trout farm for aquacultural application."
"051-343-786-490-253","retain","retain","agreement","The record explicitly concerns lumpfish used as cleaner fish in salmon aquaculture cages and their subsequent processing and marketing, establishing direct relevance to salmon farming despite lumpfish being the measured species."
"051-381-315-050-515","retain","retain","agreement","The record explicitly concerns salmon lice and hydrogen peroxide treatments in the fish farming industry, establishing direct relevance to salmon aquaculture."
"051-427-427-712-617","","retain","new_retain","The study explicitly examines Vibrio isolates from Turkish fish farms, including isolates from rainbow trout, establishing both eligible species and aquaculture context."
"051-470-952-252-835","","exclude","new_exclude","The record mentions wild salmon only in a general ecological example and provides no evidence of commercial aquaculture or salmon farming."
"051-532-254-127-931","exclude","exclude","agreement","The titled work concerns Australian native shrubs and grazing livestock; the Atlantic salmon/fishmeal text is unrelated embedded material in a composite/malformed record and does not establish that this work concerns salmon aquaculture."
"051-586-433-707-329","retain","retain","agreement","The abstract explicitly concerns PRV infection in farmed Atlantic salmon (Salmo salar), establishing both eligible species and aquaculture context."
"051-623-874-371-701","exclude","exclude","agreement","Although coho salmon (Oncorhynchus kisutch) is eligible, the study concerns recovery of nontarget fish captured in commercial gillnet fishing, not commercial aquaculture."
"051-695-013-305-545","retain","retain","agreement","The study concerns rainbow trout (Oncorhynchus mykiss) and explicitly evaluates IHNV detection in fish from commercial operations and commercial aquaculture."
"051-784-496-275-647","exclude","exclude","agreement","The record concerns salmon stock definitions, wild-population risk, and fisheries management, with no established commercial aquaculture or salmon-farming context."
"051-827-413-518-605","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss), rainbow trout brood fish, and fish-farm rearing environments, establishing both eligible species and aquaculture context."
"051-870-290-959-34X","retain","retain","agreement","The record explicitly concerns farmed Atlantic salmon and evaluates a dietary feed ingredient and fillet quality in production fish."
"051-955-849-976-603","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) juveniles infected at a fish farm, establishing both eligible species and aquaculture context."
"051-993-089-292-301","","exclude","new_exclude","This decision letter concerns SARS-CoV-2 and endemic human coronaviruses, with no eligible salmon or rainbow trout species and no aquaculture context."
"052-078-689-947-68X","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) from four fish farms and concerns aquaculture pathogen diversity and control."
"052-136-724-884-542","retain","retain","agreement","The title and abstract explicitly concern Ireland's salmon farming/salmon aquaculture industry, establishing both eligible salmon context and commercial aquaculture relevance."
"052-232-319-558-153","","retain","new_retain","The study explicitly investigates farm-relevant feeding and commercial feed formulation in rainbow trout, an eligible species, with aquaculture-focused fisheries and feed-nutrition affiliations."
"052-292-389-857-591","exclude","exclude","agreement","Although sockeye and coho salmon are identified, the study concerns wild fish predation experiments in net pens and provides no commercial aquaculture or farming context."
"052-348-445-623-635","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon (Salmo salar) through smolt production, seawater rearing, sea-cage cultivation, and harvest-size production."
"052-366-425-364-508","retain","retain","agreement","The record explicitly studies farmed Atlantic salmon (Salmo salar) and cataract-related production factors during freshwater and seawater rearing, establishing eligible species and aquaculture context."
"052-447-323-175-444","retain","retain","agreement","The title and abstract explicitly concern farmed salmon/salmon farming and assess its environmental impacts."
"052-570-998-579-723","retain","retain","agreement","The abstract explicitly examines the Chilean salmon farming industry, establishing both eligible salmon relevance and commercial aquaculture context."
"052-646-269-616-879","retain","retain","agreement","The record explicitly studies rainbow trout (Oncorhynchus mykiss) and IPN in rainbow trout farms, with an infection trial directly relevant to farmed aquaculture disease control."
"052-704-569-528-849","exclude","exclude","agreement","The study concerns wild Formosan landlocked salmon habitat and agricultural nitrate runoff, with no commercial aquaculture or salmon-farming context."
"052-758-458-108-685","exclude","retain","conflict","The record explicitly studies farmed rainbow trout and whitefish at Baltic Sea fish farms, with clear aquaculture-facility and farm-environment relevance."
"052-827-797-589-23X","retain","retain","agreement","The record explicitly studies farmed Atlantic salmon (Salmo salar) fry and farmed roe, establishing both eligible species and aquaculture context."
"052-882-615-564-448","retain","retain","agreement","The title and abstract explicitly concern farmed Atlantic salmon (Salmo salar) welfare at eight sea-pen farms, establishing both eligible species and commercial aquaculture context."
"052-936-065-176-256","retain","retain","agreement","The abstract explicitly concerns salmon farming in Scotland and infectious salmon anaemia within aquaculture, establishing relevant salmon aquaculture context."
"052-988-802-450-900","exclude","exclude","agreement","The record concerns a human conjunctival lesion caused by hay straw and provides no eligible salmon/rainbow trout species or commercial aquaculture context."
"053-042-176-370-709","exclude","exclude","agreement","Rainbow trout (Oncorhynchus mykiss) is explicit, but the study concerns hepatocytes exposed to oil-sands waters and provides no commercial aquaculture context."
"053-118-904-945-952","","exclude","new_exclude","The study examines wild sea-run brown trout, an ineligible species, and only generically mentions fish-farming activities without an explicit connection to eligible salmon or rainbow-trout aquaculture."
"053-175-806-214-145","retain","retain","agreement","The abstract explicitly concerns pesticides used in salmon farming and their effects on aquatic microbial communities, establishing a direct salmon-aquaculture impact study."
"053-260-050-181-086","retain","retain","agreement","The abstract explicitly identifies Atlantic salmon (Salmo salar) and states that ISA virus is a pathogen of marine-farmed Atlantic salmon, establishing both eligible species and aquaculture relevance."
"053-302-203-087-799","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon (Salmo salar) and aquaculture/hatchery density conditions, with farmed versus wild and hybrid comparisons."
"053-361-879-084-539","exclude","retain","conflict","The record explicitly studies farmed Atlantic salmon (Salmo salar) receiving commercial soybean diets, establishing both eligible species and aquaculture production relevance."
"053-418-760-597-905","retain","retain","agreement","The abstract explicitly identifies a Loch Duart salmon aquafarm in Scotland and analyzes water-quality data for aquaculture management, establishing salmon aquaculture relevance."
"053-472-796-744-054","retain","retain","agreement","The study explicitly examines cultured rainbow trout (Oncorhynchus mykiss) in intensive aquaculture and recirculating aquaculture system conditions."
"053-581-331-646-166","","retain","new_retain","The study explicitly concerns domesticated rainbow trout and selective breeding for disease resistance in aquaculture, with a USDA National Center for Cool and Cold Water Aquaculture affiliation."
"053-654-469-930-869","retain","retain","agreement","The study explicitly examines eutrophication impacts from salmon farming and tests mitigation in tanks with juvenile salmon, establishing both eligible salmon and aquaculture context."
"053-726-472-650-905","retain","retain","agreement","The record explicitly discusses commercial cage aquaculture and identifies salmon farming as a major application, establishing relevant salmon aquaculture context despite its broader focus on India."
"053-790-862-085-936","retain","retain","agreement","The study explicitly concerns Atlantic salmon (Salmo salar) and models exposure to outbreaks at 19 salmon aquaculture sites, establishing direct relevance to salmon aquaculture impacts."
"053-831-853-535-075","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) and chloramine-T use in intensive salmonid aquaculture."
"053-900-200-393-926","retain","retain","agreement","The record explicitly concerns Pacific salmon (sockeye, chum, and coho) health in Kamchatka aquaculture facilities/fish hatcheries, with disease studies of farmed juveniles and broodstock."
"053-949-179-475-210","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon post-smolts in recirculating aquaculture systems, with funding from commercial salmon producers and an optimized post-smolt production project."
"053-989-968-900-626","exclude","exclude","agreement","The study concerns African catfish, not an eligible salmon or rainbow trout species; pink salmon is mentioned only as a nutritional comparison, and no aquaculture context for an eligible species is established."
"054-092-254-534-994","exclude","retain","conflict","The abstract explicitly identifies rainbow trout (Salmo gairdneri, a historical synonym of Oncorhynchus mykiss) in a production trial with commercial feed, stocking densities, harvest, and net production."
"054-126-832-145-804","","retain","new_retain","The abstract explicitly identifies rainbow trout farming in Lake Vendyurskoe since 2009 and evaluates water-quality impacts near trout cages, establishing eligible species and aquaculture relevance."
"054-215-420-257-898","retain","retain","agreement","The title and abstract explicitly identify farmed rainbow trout (Oncorhynchus mykiss) raised in the Adriatic Sea and assess its fresh and smoked fillets."
"054-265-307-988-918","retain","retain","agreement","The abstract explicitly identifies Chile's salmon aquaculture industry and examines environmental impacts of hydropower development relevant to that aquaculture context."
"054-341-240-413-838","retain","retain","agreement","The record explicitly concerns Atlantic salmon (Salmo salar) and sea-lice resistance on salmon farms in the context of salmon aquaculture."
"054-386-410-388-866","","exclude","new_exclude","The record concerns salmonid aquaculture but identifies no eligible species or explicit salmon farming, so the species criterion fails."
"054-449-304-860-659","retain","retain","agreement","The abstract explicitly studies organic enrichment and eDNA monitoring adjacent to a Chinook salmon farm, establishing both an eligible species and commercial marine aquaculture context."
"054-519-455-644-76X","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) reared on a farm, establishing both eligible species and aquaculture context."
"054-566-754-850-469","retain","retain","agreement","The study concerns rainbow trout from a farm and experimentally includes Atlantic salmon, with explicit relevance to threats to susceptible farmed fish."
"054-643-752-817-522","exclude","retain","conflict","The study examines AGD resistance in Atlantic salmon and explicitly describes the trait as commercially important, with affiliation to the University of Tasmania School of Aquaculture."
"054-769-707-469-745","retain","retain","agreement","The record explicitly studies farmed salmon and fish-oil authentication, establishing an eligible salmon species group and commercial aquaculture relevance."
"054-826-177-999-017","retain","exclude","conflict","Although commercial hatchery aquaculture is established, the study identifies the fish only as generic salmonids/salmon and trout, without an eligible species."
"054-851-731-999-925","retain","retain","agreement","The abstract explicitly concerns lumpfish used as cleaner fish in farmed Atlantic salmon and develops a tool for this salmon-aquaculture context."
"054-907-442-152-234","retain","retain","agreement","The title explicitly identifies farmed Atlantic salmon and examines infection dynamics, establishing both an eligible species and aquaculture context."
"054-943-609-170-142","retain","retain","agreement","The abstract explicitly identifies Atlantic salmon (Salmo salar) and Salmon pancreas disease in farmed Atlantic salmon, establishing direct aquaculture relevance."
"055-004-909-571-176","","exclude","new_exclude","Although the record concerns aquaculture phage treatments, the relevant fish are identified only as generic “salmonids,” not an eligible salmon or rainbow trout species."
"055-037-287-964-493","exclude","exclude","agreement","The study concerns juvenile sablefish, not an eligible salmon or rainbow trout species, and examines tidal-turbine interactions rather than commercial aquaculture."
"055-077-380-715-973","retain","retain","agreement","The abstract explicitly concerns farmed Atlantic salmon in Norway and analyzes vulnerabilities and risks across its aquaculture supply chain."
"055-129-951-104-837","retain","retain","agreement","The abstract explicitly concerns salmon aquaculture and targets Atlantic salmon (Salmo salar) through vaccine design against Renibacterium salmoninarum."
"055-186-489-087-23X","","exclude","new_exclude","The study concerns domesticated and semi-native char stocked for supplementation and commercial/recreational fisheries, not an eligible salmon or rainbow trout species in commercial aquaculture."
"055-225-144-856-418","","retain","new_retain","The abstract explicitly describes a recirculating aquaculture production plant producing rainbow trout, an eligible species, at 8000 kg per year."
"055-259-977-821-805","exclude","retain","conflict","The abstract explicitly studies rainbow trout (Oncorhynchus mykiss) and evaluates photoperiod regimes including continuous light currently used commercially, establishing aquaculture-production relevance."
"055-305-409-209-284","retain","retain","agreement","The title, abstract, and keywords explicitly concern environmental impacts of salmon aquaculture and monitoring around seven Norwegian salmon farms."
"055-365-549-972-446","","exclude","new_exclude","Although Salmo gairdnerii (historical rainbow trout) is identified, the study analyzes free-living trout and mentions trout farming only as background, with no meaningful commercial aquaculture connection."
"055-418-293-539-273","retain","exclude","conflict","The record concerns privatization and depletion of a wild commercial Pacific salmon fishery, with no evidence of aquaculture or farming."
"055-498-949-045-579","retain","retain","agreement","The title explicitly concerns land-based salmon farms, establishing both eligible salmon context and commercial aquaculture relevance."
"055-607-259-747-282","retain","retain","agreement","The study explicitly concerns escaped farmed Atlantic salmon (Salmo salar) from open-net salmon farms and evaluates consequences relevant to salmon farming."
"055-698-825-733-261","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) reared in two trout farms and fed commercial trout feed."
"055-798-968-977-851","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss), and the Institute of Aquaculture affiliation establishes an aquaculture context."
"055-831-986-642-002","exclude","uncertain","historical_uncertain","Rainbow trout are explicitly studied in hatchery raceways and tanks, but the metadata does not establish commercial aquaculture or exclude a solely hatchery/release context."
"055-869-514-584-012","retain","retain","agreement","The study explicitly examines diploid and triploid Atlantic salmon post-smolts, production performance, and limitations for triploid salmon farming, with aquaculture-linked affiliations including Marine Harvest Norway."
"055-929-469-450-446","","exclude","new_exclude","The study concerns cultured mulloway, not an eligible salmon or rainbow trout, and mentions farmed salmonids only as a comparison for the parasite."
"055-982-304-798-017","exclude","uncertain","historical_uncertain","The record explicitly identifies eligible species and commercial fish products, but does not establish that the fish originated from aquaculture rather than wild fisheries."
"056-029-919-292-469","retain","retain","agreement","The title and abstract explicitly identify farmed rainbow trout (Oncorhynchus mykiss) and evaluate welfare during production-related adaptation."
"056-077-645-592-160","retain","retain","agreement","The title explicitly concerns salmon farming in Chile and its ecological and socio-economic impacts, establishing both salmon relevance and commercial aquaculture context."
"056-144-019-235-729","","retain","new_retain","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and evaluates stunning practices, welfare, and aquaculture management, establishing production-related aquaculture relevance."
"056-188-056-790-814","retain","retain","agreement","The title and abstract explicitly identify Atlantic salmon in farmed sea-cage/aquaculture conditions and evaluate production-environment stress and welfare."
"056-238-601-780-092","exclude","retain","conflict","The study explicitly examines rainbow trout (Salmo gairdneri, a historical synonym of Oncorhynchus mykiss) fed commercial trout food, establishing eligible species and aquaculture production relevance."
"056-314-997-160-085","","retain","new_retain","The abstract explicitly studies benthic impacts of sea-cage fish farms, and the keywords identify salmon and fish farms, establishing relevant salmon aquaculture context."
"056-394-565-920-805","","exclude","new_exclude","The study concerns Arctic charr (Salvelinus alpinus), which is not an eligible salmon or rainbow trout species, despite mentioning aquaculture charr."
"056-456-492-304-059","retain","retain","agreement","The study explicitly concerns farmed rainbow trout (Oncorhynchus mykiss) in a rainbow trout farm and evaluates a commercial aquafeed."
"056-500-461-172-394","retain","retain","agreement","The title explicitly identifies cultured rainbow trout (Oncorhynchus mykiss), and the abstract concerns vaccination and field trials through marketing in an aquaculture context."
"056-541-313-136-720","retain","retain","agreement","The study explicitly concerns Atlantic salmon (Salmo salar) and vaccine formulations for aquaculture, including commercial fish vaccines."
"056-578-397-358-724","retain","retain","agreement","The abstract explicitly studies farmed Atlantic salmon (Salmo salar) and high-energy feeds used by salmon farmers, establishing both eligible species and commercial aquaculture relevance."
"056-616-205-166-862","retain","retain","agreement","The record explicitly identifies Atlantic salmon (Salmo salar) among commercially important aquaculture species and develops a diagnostic assay for disease monitoring applicable to fish farms."
"056-672-603-659-60X","","exclude","new_exclude","The study concerns brown trout (Salmo trutta fario), which is not an eligible species, despite explicit aquaculture and selective-breeding keywords."
"056-734-024-182-553","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and evaluates a probiotic proposed for use in fish farming to prevent lactococcosis in rainbow trout."
"056-799-560-406-597","retain","retain","agreement","The abstract explicitly concerns fresh farmed salmon and aquaculture-linked Fish Pool futures contracts in Norway."
"056-841-787-545-459","retain","retain","agreement","The study explicitly concerns Atlantic salmon and genetic modification intended to enable sea-pen culture in cold water, establishing both eligible species and commercial aquaculture relevance."
"056-898-230-557-097","exclude","retain","conflict","The record explicitly concerns anadromous Pacific salmon (Oncorhynchus) and reports disease findings in fish from aquaculture, establishing eligible salmon and aquaculture relevance."
"056-931-686-042-878","exclude","exclude","agreement","The record mentions commercial salted salmon roe but provides no evidence that the salmon was farmed or connected to commercial aquaculture."
"056-971-609-763-133","exclude","exclude","agreement","This is an editor's note and table of contents for The Henry James Review, with no eligible salmon/rainbow trout species or aquaculture context."
"057-007-492-970-716","retain","retain","agreement","The record explicitly studies pancreas disease in farmed Atlantic salmon (Salmo salar) and identifies losses to aquaculture production."
"057-067-724-223-483","exclude","exclude","agreement","The study concerns transgenic tilapia, not an eligible salmon or rainbow trout species; the mention of salmon desaturase genes does not establish eligibility."
"057-123-065-676-73X","retain","retain","agreement","The study explicitly concerns escaped rainbow trout, coho salmon, and Atlantic salmon from salmon farms in southern Chile and evaluates their ecological effects."
"057-161-756-186-139","retain","retain","agreement","The title and abstract explicitly concern salmon farming and the development of the European salmon-farming industry, establishing both eligible salmon context and commercial aquaculture relevance."
"057-203-748-943-964","retain","retain","agreement","The record explicitly concerns farmed rainbow trout (Oncorhynchus mykiss) and a commercially consequential disease affecting production."
"057-237-374-542-773","retain","retain","agreement","The record explicitly studies farmed post-smolt Atlantic salmon (Salmo salar) stocking densities for commercial-scale semi-closed sea farming systems, with production and welfare outcomes."
"057-298-675-515-380","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon (Salmo salar) in a hatchery and their parasite infections, establishing both eligible species and aquaculture context."
"057-337-857-089-043","retain","retain","agreement","The record explicitly studies farmed Atlantic salmon (Salmo salar) in cage culture at a Chilean farm, establishing both eligible species and commercial aquaculture context."
"057-439-164-711-327","","retain","new_retain","The abstract explicitly concerns farmed Atlantic salmon (Salmo salar) aquaculture in Tasmania and its interactions with wild fur seals."
"057-477-748-846-29X","exclude","exclude","agreement","Although rainbow trout (Oncorhynchus mykiss) is included, the study only analyzes mitogenomic similarities using database sequences and provides no commercial aquaculture or farming context."
"057-534-878-667-896","retain","retain","agreement","The study explicitly examines treatment of Atlantic salmon (Salmo salar) in seawater, with the abstract referring to farmed fish and aquaculture therapeutants."
"057-603-432-891-099","retain","retain","agreement","The abstract explicitly identifies farmed Atlantic salmon (Salmo salar) and aquaculture feed, with controlled feeding and commercial surveillance directly establishing aquaculture relevance."
"057-683-870-922-580","exclude","exclude","agreement","The record concerns intertidal ecosystems supporting commercial salmon fisheries, with no evidence of farmed salmon or commercial aquaculture context."
"057-766-115-289-789","retain","retain","agreement","The title and abstract explicitly concern Norwegian salmon aquaculture, marine salmonid farms, and vaccination effects on farm production cohorts."
"057-836-234-811-825","","exclude","new_exclude","The record provides no evidence of an eligible salmon or rainbow trout species and no commercial aquaculture context."
"057-886-146-799-577","","retain","new_retain","Rainbow trout (Oncorhynchus mykiss) and aquaculture are explicitly identified in the keywords, with Clear Springs Foods, Inc. providing a commercial aquaculture affiliation."
"057-944-365-941-265","retain","retain","agreement","The study explicitly concerns farmed salmon, including farmed rainbow trout and imported Atlantic salmon, and examines consumer preferences for these aquaculture products."
"057-998-491-823-693","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) production under experimental feeds, establishing both eligible species and aquaculture context."
"058-027-906-220-857","retain","retain","agreement","The study explicitly examines stocked Atlantic salmon in fish cages and models flow around stocked fish farms/net pens, establishing both eligible species and commercial aquaculture relevance."
"058-104-736-726-711","retain","retain","agreement","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and evaluates anaesthesia relevant to aquaculture practice."
"058-135-562-271-973","retain","retain","agreement","The record explicitly concerns rainbow trout (Oncorhynchus mykiss) cage farming with approximately 20 t/year production and its effects on sediment quality."
"058-212-237-456-532","","retain","new_retain","The abstract explicitly identifies rainbow trout and a recirculating aquaculture system (RSA) biofilter used for growing the fish, establishing both eligible species and commercial aquaculture context."
"058-242-425-744-504","retain","retain","agreement","The abstract explicitly identifies commercial caged salmon and trout aquaculture in Macquarie Harbour and evaluates associated environmental conditions and impacts."
"058-327-069-675-399","retain","retain","agreement","The title and abstract explicitly identify farmed rainbow trout (Oncorhynchus mykiss) in raceway aquaculture culture, establishing both eligible species and commercial aquaculture relevance."
"058-389-527-918-858","retain","retain","agreement","The study explicitly examines farmed/reared Atlantic salmon (Salmo salar) through freshwater rearing and seawater net-pen production, with Marine Harvest AS affiliation supporting commercial aquaculture relevance."
"058-421-246-547-576","retain","retain","agreement","The abstract explicitly concerns an active salmon aquaculture cage site and investigates transport of aquaculture wastes, establishing both salmon context and commercial aquaculture relevance."
"058-484-082-850-058","retain","retain","agreement","The abstract explicitly examines farmed salmon production and its market effects, and the eligible salmon aquaculture context is further supported by the aquaculture-focused journal."
"058-526-553-336-139","retain","retain","agreement","The abstract explicitly concerns Atlantic salmon (Salmo salar) in European aquaculture, including genetic impacts of escaped aquaculture fish on wild populations."
"058-563-466-991-103","","exclude","new_exclude","Although the study evaluates impacts from salmonid aquaculture, it does not identify an eligible salmon or rainbow trout species or explicitly establish salmon farming."
"058-619-204-315-762","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) from three trout farms, establishing both eligible species and aquaculture context."
