lens_id,historical_decision,model_decision,category,model_reason
"019-164-521-205-337","","retain","new_retain","The record explicitly studies Atlantic salmon (Salmo salar) aquaculture, feed, and sea-lice control, with aquaculture identified in the keywords and industry affiliations."
"019-471-275-553-423","","retain","new_retain","The title explicitly identifies farmed rainbow trout, and the abstract concerns feeding and growth in fish-farming trials using commercial-practice feeding levels."
"019-829-912-329-47X","","exclude","new_exclude","The record concerns black bass management and conservation, not an eligible salmon/rainbow trout species or commercial aquaculture."
"019-883-286-948-448","","retain","new_retain","The title explicitly identifies rainbow trout and husbandry/management in sea-cages, establishing eligible species and aquaculture production context."
"020-153-872-967-44X","","retain","new_retain","The abstract and keywords explicitly concern salmonid farms/salmon farming and antimicrobial susceptibility of a pathogen from farm outbreaks, establishing relevant aquaculture disease-control research despite no specific salmon species being named."
"020-270-013-147-008","","exclude","new_exclude","The study directly concerns whitefish and northern pike, while references to salmonid species and aquaculture are generic and do not identify an eligible salmon or rainbow trout species."
"020-522-934-769-328","","retain","new_retain","The abstract explicitly identifies rainbow trout (Oncorhynchus mykiss) as having commercial potential in Australian desert aquaculture, establishing both eligible species and aquaculture context."
"020-562-525-667-722","","exclude","new_exclude","The study concerns Salmo trutta, which is not an eligible species, and evaluates hatchery-reared juveniles released into a river for smolting rather than commercial aquaculture."
"020-885-564-068-403","","retain","new_retain","The study explicitly concerns rainbow trout, identified as an important freshwater aquaculture fish in Iran, and examines broodstock, breeding programs, and genetic improvement relevant to aquaculture production."
"020-971-091-339-496","","retain","new_retain","The abstract explicitly identifies salmon culture and aquaculture waste, establishing relevant salmon aquaculture context, even though the measured organism is the polychaete Hediste diversicolor."
"021-281-175-809-780","","exclude","new_exclude","The study concerns farmed Atlantic halibut, an ineligible species; salmonid culture is mentioned only as background to diversification."
"021-353-848-737-161","","retain","new_retain","The abstract explicitly identifies rainbow trout aquaculture and discusses climate-change impacts and adaptation in aquaculture production systems."
"021-424-343-213-333","","exclude","new_exclude","The study concerns brown trout (Salmo trutta), which is not an eligible species, despite the explicit aquaculture context."
"021-466-144-771-346","","exclude","new_exclude","Although the study concerns Norwegian salmonid aquaculture, the fish are identified only as generic salmonids and no eligible salmon or rainbow trout species is specified."
"022-005-439-269-745","","retain","new_retain","The record explicitly concerns cultured rainbow trout and aquaculture, including probiotic disease control, establishing both eligible species and commercial aquaculture relevance."
"022-380-978-290-839","","retain","new_retain","The title explicitly identifies rainbow trout, and the abstract links VHSV disease and vaccination to the aquaculture industry."
"022-523-282-858-807","","uncertain","new_uncertain","Rainbow trout are explicitly studied, but the metadata does not clearly establish a commercial aquaculture or production context beyond use of a commercial diet."
"022-592-115-578-25X","","retain","new_retain","The study explicitly examines rainbow trout cells and develops antiviral disease-prevention treatments for aquaculture species."
"022-625-633-003-163","","retain","new_retain","The study explicitly examines rainbow trout nutrition and digestible feed nutrients in an aquaculture context."
"022-666-376-638-483","","exclude","new_exclude","The record concerns fish farms producing only generic “salmonids” and does not identify an eligible salmon or rainbow trout species or explicitly establish salmon farming."
"022-717-705-652-364","","retain","new_retain","The record explicitly studies rainbow trout grown in intensive static-water aquaculture, establishing both an eligible species and commercial aquaculture context."
"022-814-935-012-770","","retain","new_retain","The title explicitly identifies rainbow trout and its aquaculture application, establishing both eligible species and commercial aquaculture relevance."
"022-998-105-762-459","","retain","new_retain","The title explicitly identifies salmon aquaculture and its economics, establishing both relevant salmon context and commercial aquaculture relevance."
"023-061-059-620-452","","retain","new_retain","The record explicitly identifies Atlantic salmon and describes a database including aquaculture-relevant species and rearing instructions."
"023-286-010-225-299","","retain","new_retain","The title explicitly concerns sea lice costs to the salmonid farming industry, establishing salmon-farming relevance and an aquaculture context."
"023-581-747-064-057","","retain","new_retain","The title and abstract explicitly identify rainbow trout and Serbian aquaculture, focusing on bacterial disease control and vaccines in intensive production."
"023-807-052-274-794","","exclude","new_exclude","Although rainbow trout (Oncorhynchus mykiss) are explicitly studied, the record describes a freshwater feeding physiology experiment and provides no evidence of commercial aquaculture or farm production context."
"024-640-123-273-620","","retain","new_retain","The title and abstract explicitly identify farmed rainbow trout and a feeding trial, establishing both an eligible species and commercial aquaculture production context."
"024-716-737-123-908","","exclude","new_exclude","The study concerns silver catfish Rhamdia voulezi, an ineligible species; salmon meal is only a feed ingredient and does not establish eligible salmon aquaculture."
"024-739-882-639-363","","retain","new_retain","The title explicitly identifies Atlantic salmon (Salmo salar) and vaccine development/evaluation is a production-related disease-control application, establishing relevance to salmon aquaculture."
"024-813-053-129-254","","exclude","new_exclude","The review concerns farmed salmonids generically and does not identify an eligible salmon or rainbow trout species."
"025-025-109-842-999","","exclude","new_exclude","The record concerns wild double-crested cormorants and their consumption of generic juvenile salmonids in the Columbia River estuary, with no eligible species or commercial aquaculture connection."
"025-229-688-123-095","","retain","new_retain","The title and abstract explicitly identify rainbow trout culture in an aquaculture recirculating system, establishing both an eligible species and aquaculture context."
"025-882-419-670-690","","retain","new_retain","The record explicitly mentions rainbow trout and fishmeal, and concerns aquaculture diets, satisfying the fishmeal inclusion rule despite the experiment being conducted on shrimp."
"026-105-042-601-90X","","exclude","new_exclude","The study concerns grayling, an ineligible species, and artificial propagation for conservation/stocking rather than commercial aquaculture of an eligible salmon or rainbow trout species."
"026-227-211-988-750","","retain","new_retain","The study uses rainbow trout intestinal cell lines and explicitly states applications to refining fish feed in aquaculture."
"026-282-273-054-322","","retain","new_retain","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and malachite green, a treatment widely used in aquaculture."
"026-589-773-191-688","","exclude","new_exclude","The title concerns farmed salmonids but does not identify an eligible salmon or rainbow trout species, so the species criterion fails."
"026-639-225-488-184","","exclude","new_exclude","The study directly examines generic “salmonid fishes” without identifying an eligible salmon or rainbow trout species; aquaculture context alone does not satisfy the species criterion."
"027-380-379-954-797","","exclude","new_exclude","Rainbow trout is mentioned, but the record does not establish that it was farmed, while the explicit farming context concerns non-eligible turbot."
"027-513-052-634-296","","retain","new_retain","The title explicitly identifies aquaculture salmon fillet and feed, establishing both an eligible salmon species context and aquaculture relevance."
"027-949-916-664-968","","retain","new_retain","The study explicitly concerns rainbow trout and identifies fillet-color genetics for aquaculture breeding programs, with affiliation at the National Center for Cool and Cold Water Aquaculture."
"028-433-373-745-583","","retain","new_retain","The title explicitly identifies rainbow trout and isolates Streptococcus iniae from rainbow trout farms, establishing both eligible species and aquaculture context."
"028-738-475-599-545","","retain","new_retain","The title explicitly concerns Atlantic salmon farms in the northeast Pacific, and the correction rule retains corrections to otherwise eligible salmon-aquaculture studies."
"028-792-573-887-177","","retain","new_retain","The study explicitly concerns rainbow trout farms and farm-raised fish in an aquaculture context, meeting the eligible species and commercial aquaculture criteria."
"029-708-754-058-011","","retain","new_retain","The study explicitly examines farmed rainbow trout from trout farms in Iran, establishing both eligible species and commercial aquaculture context."
"029-773-953-759-815","","retain","new_retain","The record explicitly concerns salmon lice treatment in salmonid farms and cultured fish in seawater, with salmon aquaculture infrastructure and treatment procedures described."
"029-845-996-062-25X","","retain","new_retain","The review explicitly discusses farmed salmon as a dietary source of omega-3 fatty acids, establishing both eligible species and aquaculture-product relevance."
"030-795-623-639-178","","exclude","new_exclude","The record concerns shame, social theory, and cosmetic surgery, with no eligible salmon/rainbow trout species or commercial aquaculture context."
"031-197-103-259-768","","retain","new_retain","The study concerns ballan wrasse larvae produced as cleaner fish for salmon-lice control in aquaculture, with commercially relevant husbandry and feeding conditions, explicitly linking it to salmon aquaculture."
"031-629-979-828-044","","exclude","new_exclude","The study concerns Eurasian perch aquaculture, while the only salmon reference is a commercial diet for generic salmonids, not an eligible salmon or rainbow trout species."
"031-925-455-142-70X","","retain","new_retain","The abstract explicitly identifies farmed rainbow trout and examines antibiotic residues in aquaculture production."
"032-067-643-478-479","","retain","new_retain","The abstract explicitly identifies farmed rainbow trout and investigates VHSV, a pathogen of farmed rainbow trout, establishing both an eligible species and aquaculture context."
"032-181-201-653-427","","exclude","new_exclude","The record discusses salmonid aquaculture generically without identifying an eligible salmon or rainbow trout species."
"032-396-723-066-99X","","exclude","new_exclude","The study concerns farmed Esox lucius (pike), an ineligible species; Aeromonas salmonicida is mentioned only as a pathogen comparison and does not establish eligible salmon or trout relevance."
"032-549-130-948-457","","retain","new_retain","This correction explicitly concerns farmed Atlantic salmon (Salmo salar), and corrections to otherwise eligible aquaculture studies are retained."
"032-632-332-212-285","","exclude","new_exclude","The record concerns wild burbot prey consumption and mentions salmonids only generically, with no eligible salmon/rainbow trout species or commercial aquaculture context."
"032-728-739-773-785","","exclude","new_exclude","The record concerns percid fishes and only mentions salmonids generically as a comparison, with no eligible salmon or rainbow trout species or salmon aquaculture context."
"032-828-801-883-714","","exclude","new_exclude","The study concerns wild Mediterranean trout conservation and reintroduction, while rainbow trout is mentioned only as the source of the SNP array; no eligible farmed species or commercial aquaculture context is established."
"032-888-184-747-737","","retain","new_retain","The abstract explicitly studies rainbow trout and aquaculture production and nutrition, establishing both eligible species and commercial aquaculture context."
"033-128-122-258-553","","retain","new_retain","The record explicitly models marine aquaculture using salmon as a representative finfish species and addresses environmental concentrations of aquaculture feed additives."
"033-182-777-016-747","","exclude","new_exclude","The study concerns farmed salmonids/trout but does not identify an eligible species such as Atlantic salmon or rainbow trout."
"033-367-511-631-516","","retain","new_retain","The record explicitly concerns farming/culture of salmon and development of planetary ocean aquaculture."
"033-399-816-122-639","","retain","new_retain","The record explicitly concerns commercial salmonid netpen systems and salmonid aquaculture, with sea lice directly linked to salmon farming; this explicit salmon-farming context establishes relevance despite no species-level salmon identification."
"033-443-850-212-764","","exclude","new_exclude","The study concerns goldsinny wrasse and mentions only generic commercial salmonid aquaculture, without identifying an eligible salmon species or explicitly evaluating salmon farming."
"033-634-471-580-649","","retain","new_retain","The study explicitly examines farmed rainbow trout fed experimental aquaculture diets, with affiliations including the Skretting Aquaculture Research Centre."
"034-230-380-566-898","","exclude","new_exclude","Although farmed conditions and a fish-farming journal establish aquaculture context, the study identifies the fish only as generic “salmonids,” not an eligible species."
"034-273-319-005-75X","","exclude","new_exclude","The record concerns generic salmonids in fish farms but does not identify an eligible salmon or rainbow trout species."
"034-510-072-828-24X","","retain","new_retain","The study explicitly examines dietary supplementation in juvenile rainbow trout (Oncorhynchus mykiss) within a stated green aquaculture context."
"035-246-269-332-535","","retain","new_retain","The study explicitly concerns rainbow trout and dietary probiotic supplementation during rearing, establishing an aquaculture production context."
"035-295-534-298-253","","exclude","new_exclude","The study directly examines Nile tilapia and catfish, while rainbow trout is only mentioned as an illustrative prior example, and no eligible salmon/rainbow-trout aquaculture study is established."
"035-568-974-502-124","","retain","new_retain","The dissertation explicitly concerns rainbow trout and aquaculture, focusing on the pathogen Yersinia ruckeri and disease control in that production context."
"035-625-684-258-467","","exclude","new_exclude","The study concerns brook trout (Salvelinus fontinalis), an ineligible species, and does not identify Atlantic/Pacific salmon or rainbow trout."
"036-144-123-413-526","","retain","new_retain","The title explicitly concerns marine salmonid farms in Norway and pancreas disease spread between farms, establishing aquaculture relevance, although the species is not specified beyond generic salmonid."
"036-356-639-802-359","","retain","new_retain","The abstract and keywords explicitly concern salmon aquaculture sites and sea lice connectivity in Scottish waters, establishing direct commercial aquaculture relevance."
"036-397-998-376-305","","retain","new_retain","The study explicitly examines farm-relevant dietary supplementation and feed formulation in coho salmon (Oncorhynchus kisutch) post-smolts, establishing both eligible species and aquaculture production context."
"036-737-960-695-106","","retain","new_retain","The record explicitly concerns rainbow trout farms and fish-farm disease, establishing both an eligible species and commercial aquaculture context."
"037-075-412-904-524","","exclude","new_exclude","The record discusses fish farming but identifies the organisms only as generic “salmonids,” without naming an eligible salmon or rainbow trout species."
"037-100-758-545-794","","retain","new_retain","The abstract explicitly identifies rainbow trout and analyzes rainbow trout manure and effluent in an aquacultural wastewater context, establishing eligible species and aquaculture relevance."
"037-209-052-121-446","","exclude","new_exclude","The study concerns white sturgeon larvae, and salmonids appear only as the target of commercial diets; no eligible salmon/rainbow trout species or relevant salmon aquaculture context is established."
"037-595-033-794-803","","exclude","new_exclude","Although the book concerns aquaculture, it identifies only generic “salmonids” and no eligible salmon or rainbow trout species."
"037-848-124-319-111","","exclude","new_exclude","The record is an editorial contents overview mentioning only generic salmonid habitat, with no eligible species or commercial aquaculture context."
"038-289-663-494-523","","exclude","new_exclude","The record concerns wild salmon recovery following dam removal and contains no commercial aquaculture or salmon-farming context."
"038-479-601-962-878","","retain","new_retain","Rainbow trout is explicitly used in the pathogenicity assay, and the study concerns a marine larviculture system and Mediterranean aquaculture."
"038-510-924-379-401","","retain","new_retain","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) from flow-through and recirculating aquaculture farms and assesses farming technology effects on muscle minerals."
"039-112-254-059-144","","exclude","new_exclude","The record concerns global aquaculture and mentions only generic “salmonids,” without identifying an eligible salmon or rainbow trout species or explicitly connecting the study to salmon aquaculture."
"039-232-866-391-515","","retain","new_retain","The study explicitly concerns fish farming and uses rainbow trout (Oncorhynchus mykiss) gastric conditions, establishing both eligible species and aquaculture relevance."
"039-302-479-376-375","","exclude","new_exclude","The study concerns agricultural nutrient pollution and generic salmonid stream suitability, with no eligible salmon/rainbow trout species or commercial aquaculture connection."
"039-500-057-147-393","","retain","new_retain","The study concerns rainbow trout cultured on Polish fish farms, explicitly establishing both an eligible species and commercial aquaculture context."
"039-537-287-282-91X","","retain","new_retain","The title explicitly identifies active Atlantic salmon farms and examines environmental impacts near them, establishing both eligible species and aquaculture relevance."
"039-910-881-943-023","","exclude","new_exclude","The record concerns wild lake fish communities and species introductions, mentions only generic salmonids, and provides no commercial aquaculture context."
"040-039-897-773-621","","retain","new_retain","The abstract explicitly identifies rainbow trout (Oncorhynchus mykiss) and states the PCR method can be used in fish farms in Ukraine, establishing eligible species and aquaculture context."
"040-293-547-631-483","","retain","new_retain","The record explicitly concerns VHS outbreaks in Finnish rainbow trout farms and infection experiments in rainbow trout, establishing both an eligible species and aquaculture context."
"040-587-561-313-784","","exclude","new_exclude","The record concerns aquaculture but identifies the fish only as generic “salmonids,” without an eligible salmon or rainbow trout species."
"040-702-723-448-392","","retain","new_retain","The abstract explicitly identifies rainbow trout and evaluates vaccination under commercial production conditions, establishing both eligible species and aquaculture context."
"041-002-301-026-068","","exclude","new_exclude","The record concerns generic salmon preservation, but does not establish that the salmon is farmed or otherwise connected to commercial aquaculture."
"041-084-238-886-007","","retain","new_retain","The record explicitly concerns rainbow trout and evaluates protein levels in commercial feeds during rearing, establishing direct commercial aquaculture relevance."
"041-159-487-027-231","","exclude","new_exclude","The record mentions only generic “salmonid fishes,” which does not establish an eligible species, despite the aquaculture-related poster-session context."
"041-322-534-459-609","","retain","new_retain","The study explicitly examines rainbow trout in rainbow trout aquaculture and evaluates biocides used against ectoparasites, establishing both eligible species and aquaculture relevance."
"041-423-386-928-479","","retain","new_retain","The abstract explicitly identifies rainbow trout farming and inland aquaculture in Turkey, establishing both an eligible species and commercial aquaculture context."
"041-940-170-027-431","","exclude","new_exclude","The record concerns Columbia River wild-salmon gillnet fisheries and fishing communities, with no commercial aquaculture or salmon-farming context."
"042-069-179-711-995","","retain","new_retain","The study explicitly analyzes farmed rainbow trout, an eligible species, establishing a clear aquaculture context."
"042-186-946-395-51X","","exclude","new_exclude","The record explicitly concerns feed for cultured salmonids, but no eligible salmon or rainbow trout species is identified beyond the generic term “salmonids.”"
"043-471-595-357-640","","retain","new_retain","The abstract explicitly concerns farmed rainbow trout culture and disease management in Italian aquaculture, establishing both eligible species and commercial aquaculture relevance."
"043-617-647-996-065","","exclude","new_exclude","The study concerns farmed salmonid fish and salmonid alphavirus but identifies no eligible species such as Atlantic salmon or rainbow trout; generic salmonid terminology fails the species criterion for a direct study."
"043-761-289-577-739","","retain","new_retain","The title and abstract explicitly identify rainbow trout and a commercial rainbow trout aquaculture/breeding population, establishing both eligibility and aquaculture context."
"043-878-128-784-541","","exclude","new_exclude","The record concerns the U.S. West Coast commercial ocean troll fishery and fishing activity, with no aquaculture or farming context."
"043-931-802-535-61X","","retain","new_retain","The record explicitly concerns aquaculture tissue and lists salmon among the analyzed aquaculture species, establishing eligible salmon and aquaculture relevance."
"044-014-040-900-550","","retain","new_retain","The keywords identify rainbow trout, and the abstract explicitly concerns oral vaccination of cultured fish, establishing commercial aquaculture relevance."
"044-811-472-285-856","","retain","new_retain","The record explicitly concerns farmed rainbow trout (Oncorhynchus mykiss) fingerlings in two trout farms and reports infectious pancreatic necrosis affecting aquaculture production."
"045-779-665-189-931","","retain","new_retain","The title and contents explicitly concern salmon farming, including farmed salmon marketing and Atlantic salmon farming, establishing eligible species and commercial aquaculture relevance."
"045-877-533-036-780","","retain","new_retain","The record explicitly concerns rainbow trout and states applications in aquaculture, including health monitoring, feeding management, water quality control, and behavior control."
"046-013-338-458-441","","retain","new_retain","The record explicitly concerns rainbow trout (Salmo gairdneri) stocked and harvested in an aquaculture context, with marketability and aquaculture identified in the metadata."
"046-235-823-782-943","","retain","new_retain","The abstract explicitly concerns cypermethrin used in the salmonid aquaculture industry for sea-lice treatment and its environmental effects near fish farms, which establishes salmon-aquaculture relevance despite the measured organism being shore crab."
"046-423-019-893-704","","retain","new_retain","The record explicitly studies rainbow trout (Oncorhynchus mykiss) in an aquafeed feeding experiment and identifies aquaculture and dietary optimization as relevant context."
"046-478-790-946-679","","retain","new_retain","The record explicitly concerns farmed rainbow trout juvenile production in a recirculating aquaculture system and costs relevant to fish-farm profitability."
"046-851-065-595-522","","exclude","new_exclude","The aquaculture facility raises hybrid striped bass, while rainbow trout appears only as an erythrocyte assay organism and is not connected to eligible salmonid aquaculture."
"047-426-586-900-43X","","retain","new_retain","The study explicitly examines rainbow trout and feeding requirements using experimental and commercial diets, with an Aquaculture Research Center and fish-feed manufacturer affiliation establishing aquaculture relevance."
"047-619-625-518-948","","exclude","new_exclude","The study concerns aquaculture facilities but identifies the fish only as generic salmonids, with no eligible salmon or rainbow trout species specified."
"047-695-890-703-655","","retain","new_retain","The abstract explicitly concerns fish-farm effluents and identifies rainbow trout at the farm, establishing both an eligible species and commercial aquaculture context."
"047-896-484-323-973","","retain","new_retain","The abstract explicitly reports mortality monitoring in aquaculture farms and includes rainbow trout, an eligible species."
"047-955-038-694-990","","exclude","new_exclude","The study mentions generic salmonids and trout farms but does not identify an eligible species such as rainbow trout or salmon, so the species gate is not met."
"048-834-742-765-559","","exclude","new_exclude","The record concerns conservation and restoration using generic farmed salmonids, without identifying an eligible salmon species or a commercial aquaculture context."
"049-111-771-094-245","","exclude","new_exclude","Rainbow trout is mentioned only as background, while the study concerns red seabream regulatory sequences tested in medaka and lacks a relevant aquaculture production context."
"049-214-227-393-411","","retain","new_retain","The study explicitly concerns rainbow trout and evaluates a Yersinia ruckeri bacteriophage for disease control in aquaculture."
"049-274-372-710-22X","","retain","new_retain","The study concerns salmon fillets and includes an affiliation with the Institute of Aquaculture, providing sufficient aquaculture-context evidence for this postharvest salmon product study."
"049-440-526-608-481","","retain","new_retain","The record explicitly concerns rainbow trout and dietary flumequine under intensive farming conditions, establishing both eligible species and aquaculture relevance."
"049-753-979-626-911","","exclude","new_exclude","The study concerns maraena whitefish (Coregonus maraena), an ineligible species; Salmonidae terminology and aquaculture context do not establish an eligible salmon or rainbow trout species."
"049-809-970-127-235","","retain","new_retain","The abstract explicitly identifies rainbow trout production in a commercial aquaponic system, establishing both eligible species and commercial aquaculture context."
"049-904-190-567-489","","exclude","new_exclude","The book mentions only generic “salmonid” fish and provides no specific eligible salmon/rainbow trout species or established commercial aquaculture context."
"050-201-611-672-805","","retain","new_retain","The abstract explicitly concerns farmed rainbow trout and evaluates dietary seaweed feed inclusion, establishing both an eligible species and aquaculture production context."
"050-662-347-718-414","","retain","new_retain","The study explicitly examines rainbow trout in a feeding trial and states that the findings support aquaculture, establishing both eligible species and production relevance."
"050-770-980-816-894","","retain","new_retain","The title explicitly concerns salmon farms and sea lice affecting salmon, establishing both eligible salmon relevance and aquaculture context."
"050-982-589-834-71X","","retain","new_retain","The study explicitly examines Flavobacterium columnare virulence in rainbow trout and identifies columnaris disease as affecting farmed freshwater fish, establishing both eligible species and aquaculture context."
"051-262-631-268-370","","retain","new_retain","The study explicitly examines farmed Atlantic salmon (Salmo salar), establishing both eligible species and aquaculture context."
"051-597-638-274-460","","retain","new_retain","The abstract explicitly identifies Atlantic salmon aquaculture and examines hatchery and farm production practices, mortality, welfare, and management risks."
"051-787-517-242-427","","retain","new_retain","The study explicitly examines rainbow trout (Oncorhynchus mykiss) fed experimental diets, and its publication in the Iranian Journal of Aquatic Animal Health establishes an aquaculture context."
"051-962-835-099-713","","retain","new_retain","The record explicitly studies Atlantic salmon (Salmo salar) and feed use in Norwegian salmon farming and sea cages, establishing direct commercial aquaculture relevance."
"052-348-678-288-372","","exclude","new_exclude","The record mentions only generic “salmonid fish” and does not identify an eligible salmon or rainbow trout species or explicitly establish commercial aquaculture context."
"052-709-744-392-698","","retain","new_retain","The abstract explicitly concerns farmed rainbow trout and evaluates fillet yield and flesh quality relevant to fish farmers and processors."
"052-828-477-924-486","","exclude","new_exclude","Although the review concerns commercial aquaculture and mentions farmed salmonid species, it does not identify an eligible salmon or rainbow trout species, and generic salmonid terminology is insufficient."
"052-889-772-111-065","","exclude","new_exclude","The study concerns IHNV in generic salmonid aquaculture but identifies no eligible salmon or rainbow trout species and does not explicitly establish salmon farming beyond generic salmonid-industry context."
"053-175-944-944-015","","retain","new_retain","The abstract explicitly concerns rainbow trout production in a recirculating aquaculture system and compares the technology with commercial farms."
"053-269-980-130-489","","retain","new_retain","The study explicitly examines rainbow trout in stocked cages and is published in the aquaculture-focused journal Aquaculture, establishing relevant aquaculture context."
"053-303-072-807-024","","retain","new_retain","The study explicitly concerns rainbow trout wastewater within a recirculating aquaculture/aquaponic production system, establishing both eligible species and aquaculture context."
"053-367-295-880-117","","exclude","new_exclude","The record concerns farmed largemouth bass (Micropterus salmoides), which is not an eligible salmon or rainbow trout species; references to salmonid feeds do not establish eligible-species relevance."
"053-473-158-934-245","","retain","new_retain","The abstract explicitly studies organic enrichment at a rainbow trout farm during a production cycle, establishing both eligible species and commercial aquaculture relevance."
"053-581-942-283-35X","","exclude","new_exclude","Rainbow trout is explicit, but the record provides no evidence of commercial aquaculture or farmed production context."
"054-829-225-504-44X","","retain","new_retain","The abstract explicitly concerns rainbow trout farming effluents and fish farming systems, establishing both an eligible species and aquaculture context."
"054-911-109-112-206","","retain","new_retain","The title explicitly concerns salmon lice pharmaceuticals in wellboats, establishing a direct salmon-aquaculture treatment and infrastructure context."
"054-953-205-098-956","","retain","new_retain","The study explicitly maps aquaculture production and includes salmon among the species-level seafood flows, establishing relevance to salmon aquaculture systems."
"055-130-420-193-541","","exclude","new_exclude","Although aquaculture is discussed, the record identifies only generic “salmonid” cultivation and no eligible salmon or rainbow trout species."
"055-263-380-863-289","","exclude","new_exclude","The study concerns generic salmonid fish and VHSV-related aquaculture losses, but no eligible salmon or rainbow trout species is explicitly identified."
"055-833-317-233-227","","exclude","new_exclude","Although Atlantic/Pacific salmon and rainbow trout are mentioned, the record concerns fisheries biology, hatchery augmentation, and wild-stock studies rather than commercial aquaculture."
"055-984-686-806-981","","retain","new_retain","The record explicitly identifies rainbow trout (Oncorhynchus mykiss) and states that the stream is heavily used for rainbow-trout aquaculture/trout farming, examining aquaculture-related habitat threats."
"056-407-090-802-468","","retain","new_retain","Rainbow trout is explicitly listed and the record concerns aquaculture production intensification and technology for producers."
"056-585-767-023-741","","exclude","new_exclude","The study concerns fyke-netting in wild rivers and lakes, with only generic salmonids mentioned and no eligible salmon species or commercial aquaculture context."
"056-620-913-276-28X","","exclude","new_exclude","Although the book concerns aquaculture, the only salmon-related reference is a generic “salmonid case study,” with no eligible salmon or rainbow trout species identified."
"056-800-675-672-516","","exclude","new_exclude","The study concerns brown trout, which is not an eligible species, and provides no commercial aquaculture context."
"057-095-289-880-021","","retain","new_retain","The review explicitly includes salmon research within fish aquaculture and is published in Aquaculture Reports, establishing both eligible salmon context and aquaculture relevance."
"057-127-863-405-289","","exclude","new_exclude","The study concerns wild Atlantic cod fisheries and provides no eligible salmon/rainbow trout species or commercial aquaculture context."
"057-247-924-230-002","","retain","new_retain","The abstract explicitly concerns lactococcosis impacting the rainbow trout industry, establishing both an eligible species and commercial aquaculture relevance."
"057-539-711-018-926","","retain","new_retain","Rainbow trout is explicitly discussed as an example in a study of selective breeding and aquaculture under fish-farm conditions."
"057-608-071-977-761","","exclude","new_exclude","The study directly concerns farmed hybrid red tilapia, while rainbow trout is mentioned only as an illustrative species and not studied."
"057-888-522-193-552","","retain","new_retain","The title explicitly identifies farmed Atlantic salmon (Salmo salar), establishing both eligible species and aquaculture context."
"058-001-626-992-400","","exclude","new_exclude","The eligible salmonid reference is only an illustrative host-range mention; the study examines wild mackerel and blue whiting and provides no commercial aquaculture context."
"058-050-992-683-502","","retain","new_retain","The study explicitly examines bacterial impacts in sediments underlying a salmon farm, establishing relevant salmon aquaculture context even though the organisms measured are bacteria."
"058-389-879-673-348","","exclude","new_exclude","The study concerns astaxanthin production by Phaffia rhodozyma and mentions only generic salmonids as feed-coloration recipients, without identifying an eligible species or establishing a commercial aquaculture context."
"058-433-917-981-735","","exclude","new_exclude","Rainbow trout is mentioned, but the consumer survey does not establish that the trout or fish products originated from commercial aquaculture."
"058-662-158-571-75X","","retain","new_retain","The abstract explicitly studies biofilms from a rainbow trout aquaculture facility, establishing both an eligible species and commercial aquaculture context."
"058-896-532-479-366","","retain","new_retain","The title and abstract explicitly concern marine salmonid farming and fish-farm impacts, establishing relevant salmon aquaculture context even though the measured organisms are benthic communities."
"059-161-497-469-62X","","exclude","new_exclude","The study directly concerns generic salmonids and lake parasite surveillance, while aquaculture is only mentioned as background and no eligible species or salmon-farming connection is established."
"059-515-065-783-653","","retain","new_retain","The record explicitly examines benthic impacts associated with salmonid aquaculture operations, establishing a relevant aquaculture context and salmon-farming impact pathway."
"059-740-186-156-497","","exclude","new_exclude","The study concerns brown trout (Salmo trutta fario), which is not an eligible species; the mention of Bulgarian aquaculture does not establish eligible salmon or rainbow trout relevance."
"060-138-345-675-694","","retain","new_retain","The abstract explicitly identifies rainbow trout and its growth in aquaculture closed water supply installations, establishing both eligible species and aquaculture context."
"060-307-904-539-141","","exclude","new_exclude","Aquaculture context is explicit, but the relevant fish are identified only as generic salmonids rather than an eligible salmon or rainbow trout species."
"060-494-547-913-073","","retain","new_retain","The study explicitly concerns farmed rainbow trout and evaluates fishmeal/plant-protein aquaculture feed, satisfying both species and commercial aquaculture relevance."
"060-766-229-621-610","","exclude","new_exclude","The record concerns generic salmonid cells and commercial vaccines but does not identify an eligible salmon or rainbow trout species."
"061-014-742-304-717","","retain","new_retain","The abstract explicitly concerns aquaculture of salmon and trout, with unspecified salmon qualifying under the eligible-species rule and aquaculture context clearly established."
"061-114-016-536-095","","exclude","new_exclude","The only salmon reference is to a mythological shape-shifting story, with no eligible species or commercial aquaculture context."
"061-228-468-553-318","","exclude","new_exclude","Although the review concerns Japanese aquaculture, the only salmon-related fish are generically identified as “freshwater cultured salmonids,” with no eligible salmon or rainbow trout species specified."
"061-377-216-155-419","","exclude","new_exclude","Although Pacific salmon are eligible, the record concerns otolith labeling and release of hatchery fish, with no clear commercial aquaculture production context."
"061-486-304-128-237","","retain","new_retain","The study explicitly concerns rainbow trout and states that the ammonia effects are relevant to aquaculture, establishing eligible species and aquaculture relevance."
"062-207-683-371-473","","retain","new_retain","The title explicitly identifies rainbow trout and pollution from rainbow trout farms, establishing both eligible species and aquaculture context."
"062-420-392-712-402","","retain","new_retain","The record explicitly concerns Atlantic salmon and salmonid alphavirus outbreaks sampled from Norwegian marine production sites and aquaculture, establishing both eligible species and commercial aquaculture context."
